DTC,DTD,Time,Val,Unit,Year
QOB,MANUAL-Observed Discharge 3,2020-12-01 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-02 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-03 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-04 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-05 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-06 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-07 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-08 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-09 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-10 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-11 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-12 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-13 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-14 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-15 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-16 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-17 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-18 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-19 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-20 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-21 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-22 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-23 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-24 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-25 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-26 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-27 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-28 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-29 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-30 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-31 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2021-01-01 08:00:00,7.841,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-02 08:00:00,7.841,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-03 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-04 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-05 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-06 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-07 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-08 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-09 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-10 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-11 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-12 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-13 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-14 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-15 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-16 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-17 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-18 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-19 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-20 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-21 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-22 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-23 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-24 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-25 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-26 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-27 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-28 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-29 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-30 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-31 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2023-12-01 08:00:00,4.911,m3/sec,2023
